S,p01,p02,p03,p04,p05,p06,p07,p08,p09
158,99.93618918316955,60.3530518727915,35.84394835638243,25.750221491923853,20.262161429804593,16.68441969069363,13.963905770303597,11.530555524829467,8.848613511018755
159,103.44987871617093,60.888028427758556,36.14216199964204,25.974640304083252,20.454822326021116,16.861646859706525,14.132644212774537,11.692852454412161,9.002590339545335
160,106.9518274829651,61.41078041639325,36.434488520845676,26.194892824660343,20.644182541310485,17.036150849034115,14.299100149515809,11.853218499938478,9.154908475395374
161,110.43723172574582,61.92218377126366,36.72142133198726,26.4113537974751,20.83055871644781,17.20821134709709,14.463525344199368,12.01188111305953,9.305770257783763
162,113.90152815571257,62.42306863520142,37.003418579210745,26.62436861140307,21.014241401091738,17.378084130250926,14.626149368380936,12.169047151380497,9.455359236224936
163,117.34040800288624,62.9142193395797,37.28090462155684,26.834254864849072,21.19549659276423,17.546002562297147,14.787181057522503,12.32490428405768,9.603841506955035
164,120.7498284800348,63.39637478605802,37.55427160877787,27.041303959957474,21.374567277986856,17.71217908113769,14.946809944456518,12.479622367316168,9.751367012393786
165,124.126021718899,63.87022917174008,37.82388112516557,27.245782703584,21.55167495711474,17.876806657130473,15.105207656791464,12.63335477793639,9.898070794304203
166,127.46550126015164,64.33643300182901,38.090065871230294,27.44793489559285,21.727021138162073,18.040060210902098,15.262529267740632,12.786239696340473,10.044074193194064
167,130.7650661986549,64.79559433866093,38.35313135883105,27.64798288889203,21.900788787244707,18.202097980698184,15.418914592709143,12.938401332403515,10.189485989067038
168,134.02180310303348,65.24828024087199,38.613357599042786,27.84612910781661,22.073143726615996,18.363062832234434,15.574489425219795,13.089951089487073,10.334403479670584
169,137.23308584282768,65.69501835062326,38.87100076575045,28.042557515239963,22.244235972979,18.523083505376547,15.729366708409032,13.240988663517328,10.478913494561937
170,140.39657346819664,66.13629859169343,39.126294820980334,28.23743502028826,22.414201010907675,18.682275794407133,15.883647639746101,13.391603075516656,10.623093344299406
171,143.51020629585278,66.57257494535074,39.37945309068027,28.43091282104453,22.583160998174634,18.840743659492176,16.03742270753372,13.541873637328905,10.767011704730578
172,146.57220036124093,67.00426727498261,39.63066978199805,28.62312767827362,22.75122590104388,18.9985802689705,16.19077265919202,13.691870850934151,10.9107294376102
173,149.581040400615,67.43176317435626,39.88012143569151,28.814203117816106,22.918494558683022,19.15586897216457,16.343769402306663,13.841657242596028,11.054300349270818
174,152.5354715282674,67.85541981791248,40.127968308759776,29.004250560664957,23.085055677122313,19.312684204223274,16.496476839837726,13.99128813393773,11.19777188967035
175,155.43448977364395,68.27556579474212,40.374355684146934,29.193370380445316,23.250988753956392,19.46909232447922,16.648951641593612,14.140812352031418,11.341185794057651
176,158.2773316405589,68.69250291097266,40.6194151060582,29.3816528894709,23.4163649354187,19.62515239065965,16.801243954724754,14.290272881624588,11.48457867068231
177,161.06346284684338,69.1065079479074,40.86326553994013,29.569179254738742,23.581247808431982,19.78091687168515,16.9533980556686,14.43970746219847,11.627982536915482
178,163.7925663971174,69.51783436582133,41.106014458119944,29.75602234633996,23.74569412995342,19.936432301759766,17.10545294727126,14.589149133037438,11.771425307615857
179,166.46453013494877,69.92671394541041,41.34775885152422,29.942247520416743,23.90975449705266,20.091739879380555,17.257442903468956,14.73862672944577,11.914931238290905
180,169.07943391269632,70.33335836087673,41.588586170311004,30.12791334016356,24.073473960646652,20.24687601391264,17.409397965548123,14.888165333685777,12.058521326625282
181,171.63753650915297,70.7379606802661,41.82857519502505,30.31307223737727,24.236892586159087,20.401872823570955,17.56134439274817,15.037786683539167,12.202213675188744
182,174.13926241576476,71.1406967902434,42.06779684152124,30.497771118689343,24.40004596448091,20.556758587712665,17.71330507083846,15.187509541353705,12.346023818688678
183,176.5851886029269,71.5417267436731,42.30631490238537,30.682051918917352,24.562965676863513,20.711558156952492,17.8652998812332,15.337350027428442,12.48996501814048
184,178.97603136781282,71.9411960294508,42.54418672840785,30.865952105595085,24.725679716453186,20.866293324186103,18.017346034491055,15.487321919884778,12.634048525067954
185,181.31263335548357,72.33923676506251,42.78146385325883,31.049505137733036,24.888212870233417,21.020983159532136,18.169458370378067,15.637436924259163,12.77828381834567
186,183.59595083495338,72.73596881285229,43.01819256491797,31.23274088235135,25.050587063917362,21.17564431197181,18.321649627724668,15.787704915004497,12.922678816038768
187,185.82704130230834,73.13150082198518,43.25441442710911,31.415685991365194,25.212821673386543,21.330291281025637,18.473930686484152,15.93813415210903,13.06724006425597
188,188.0070514730919,73.5259311980954,43.490166754359194,31.598364242796606,25.374933804816635,21.484936660230858,18.62631078463508,16.088731474184925,13.211972905888558
189,190.13720571736155,73.91934900342463,43.725483043832014,31.780796848387638,25.536938546625976,21.63959135570792,18.778797712051443,16.23950247103636,13.356881630347317
190,192.21879498160615,74.31183479036108,43.9603933670611,31.963002730770995,25.698849195590867,21.794264781558326,18.931397983541842,16.390451637407466,13.501969606734576
