S,p01,p02,p03,p04,p05,p06,p07,p08,p09
147,14.41730860672069,28.984962215492466,32.70456764823328,33.840208797215,34.032026522331655,33.83760917580484,33.53217350552895,33.32458858150421,33.51682203211422
148,15.08584531212001,29.899264423691715,33.6356208091533,34.75329070828189,34.91664905430148,34.69053788888627,34.35350017601132,34.11689163032438,34.28621495329717
149,15.76660947474228,30.818813712558118,34.57009934754355,35.6688566668702,35.80311297194432,35.54480663760895,35.175743012219314,34.909739594448205,35.0558640750614
150,16.459143073865746,31.743254574993724,35.50773797635085,36.586692652534175,36.69124075878992,36.40026724490216,35.99877914021219,35.70303243485627,35.82569115691611
151,17.162987949272246,32.67225215584983,36.44829019538663,37.50660145848056,37.58087003239358,37.25678517416629,36.82249792507298,36.49668093545292,36.59562708262765
152,17.87768768635748,33.605491651767395,37.39152733538638,38.428401666129865,38.471852515586555,38.11423852184866,37.646799999072336,37.29060578269803,37.365611026749825
153,18.60278935409245,34.542677646489,38.337237597789766,39.351926640638986,39.3640530424584,38.972517053548316,38.47159633951156,38.084736699249895,38.135589677424136
154,19.337845093595416,35.48353339496957,39.28522509917738,40.27702355348504,40.25734860322725,39.831521286311336,39.2968073976338,38.87901163181384,38.905516514348186
155,20.082413556813876,36.42780006847093,40.235308928038336,41.203552437050384,41.1516274311201,40.69116161886786,40.12236227920256,39.67337599274496,39.675351140351665
156,20.836061196402362,37.3752359716911,41.187322220348584,42.131385275103575,42.04678813348321,41.551357510784555,40.948197976703526,40.467781954423145,40.445058664664344
157,21.59836340927718,38.325615741838504,42.141111259352485,43.06040513212634,42.94273886852987,42.412036710822214,41.77425865254963,41.26218779499516,41.21460913568746
158,22.36890553756088,39.278729538479446,43.09653460393117,43.9905053236033,43.83939656844565,43.27313453421809,42.6004949722198,42.05655729372505,41.9839770208781
159,23.147283731681124,40.234382231914644,44.05346224902694,44.92158862864501,44.7366862089663,44.134593188129806,43.42686348588429,42.85085917393428,42.75314073122464
160,23.933105681269133,41.19239259685039,45.01177482078441,45.85356654569059,45.63454012504103,44.9963611440848,44.253326056772394,43.6450665913166,43.52208218770391
161,24.72599122023756,42.15259251717074,45.97136280832151,46.7863585914617,46.53289737177403,45.858392555957316,45.07984933431604,44.439156665273295,44.290786427088236
162,25.525572812975295,43.11482620673903,46.932125833414375,47.71989164288452,47.431703129481534,46.72064672174956,45.90640426993507,45.23311005083183,45.05924124446039
163,26.33149592903926,44.07894945034074,47.89397195880624,48.65409932130365,48.33090815143788,47.58308758726734,46.73296567321786,46.02691054867148,45.82743686984991
164,27.143419314010096,45.04482886811749,48.85681703536736,49.588921417975044,49.230468252655776,48.44568328963549,47.55951180618801,46.82054475077471,46.59536567644909
165,27.96101516436734,46.01234120617642,49.82058408791785,50.52430335957676,50.130343837890706,49.30840573853149,48.386024013318384,47.61400171925445,47.36302191797027
166,28.783969214300974,46.98137265542406,50.785202739172355,51.46019571226494,51.03049946694823,50.17123023294152,49.21248638496078,48.40727269595704,48.13040149278871
167,29.611980742357755,47.95181820013996,51.75060867097661,52.39655372264286,51.930903455286455,51.03413511125312,50.03888545188812,49.20035084051148,48.897501732634325
