S,p03,p04,p05,p06,p07,p08,p09
16,-1.533063804031746e-16,-7.280170662907568e-16,-3.429332696288403e-16,2.080527165541555e-16,1.5577930233878751e-16,-5.4462672452653254e-17,4.888306945863132e-16
17,5.43658890444556e-16,3.3174064082499387e-16,4.8989601702381666e-17,-7.99668017203402e-16,6.005906932638984e-16,2.3561826456447245e-16,3.3130220837411303e-16
18,-7.23815151818269e-16,-5.011711925867692e-16,-1.6873863266761715e-16,3.264847725908885e-16,-1.6187223371246536e-15,7.488157185898395e-16,-4.32536729959829e-16
19,2.1753338747922472e-16,4.4622444482471145e-17,-3.3982437911770736e-16,4.1499269070238383e-16,-7.711163465113224e-16,5.58824106817175e-16,8.625557704244457e-16
20,-8.295736994789422e-16,-5.312708443115824e-16,-8.254119022002391e-16,2.5590700027772445e-16,5.49071195724927e-17,9.304382626458581e-16,-2.624900773364469e-16
21,8.89861590138576e-16,5.012795135130876e-16,-1.2914801227706406e-15,6.495880347018397e-16,-2.8721052511482915e-16,8.149258575640142e-16,5.156776789951135e-16
22,1.4281501696407525e-15,-1.0780195697499017e-15,3.1369044933600285e-16,1.1184643029038546e-15,-2.854370019133426e-15,-6.829543917866312e-16,-1.3107297596034301e-15
23,-1.2445198117099008e-15,2.5904225364078413e-15,-5.095840813007844e-15,-2.230882178285167e-16,3.218358477977717e-15,2.225659848633285e-15,1.9946864871138466e-15
24,-4.7164174394414674e-15,-2.3618535533406075e-15,-3.1658661502552267e-15,1.019241149274978e-14,-1.7662495138328694e-15,-1.3060832747084758e-15,4.539102491688454e-15
25,-4.223091348572325e-15,-1.0879175762620598e-14,7.528387210661563e-15,-6.234232047881041e-16,2.4639905426824286e-16,5.408410952006481e-15,-5.912331662928928e-15
26,4.532271005831377e-15,2.183515765469694e-15,4.394822988779407e-15,-7.88587180405207e-15,1.8696179643278307e-15,-5.309539531578007e-15,1.1161079712856066e-14
27,-7.292484721314273e-15,3.841743179793473e-16,-2.6933980215933337e-15,2.8461390129025375e-15,1.1949521379507263e-14,7.126260487968533e-15,2.883257693608276e-15
28,-8.5108338528144e-15,1.0771332159767143e-14,1.4185931458919271e-14,-1.0911997455617361e-14,7.494420907824813e-15,-2.90447187329971e-15,3.563177977781892e-15
29,-3.077061100702406e-15,1.0441455582188082e-14,1.3143066340461075e-14,4.354831808131051e-15,-1.3702053266665662e-14,6.740024917762637e-15,7.984460615559336e-15
30,3.09743129857123e-15,-1.6898897054350199e-15,-1.99415244165633e-14,1.441024438933083e-14,-1.7012531477406607e-14,-5.881010332493026e-15,-5.574180686602563e-15
31,9.790671636832532e-15,2.3410248099562634e-15,1.057792388561036e-14,-1.3050897275940152e-14,6.697183567387579e-15,-8.328899412029703e-15,-2.345979023275334e-14
32,1.5790406509278605e-14,-9.779321693730815e-15,-1.1061291455375587e-14,7.780066874356475e-15,7.060659840565333e-15,1.136720897986848e-14,-5.16995331771236e-15
33,2.284185386631843e-14,5.110723444848353e-15,3.26835624660223e-14,1.4014235891066148e-14,7.069417542725536e-14,7.010965131835138e-14,1.43171795328006e-13
34,-3.4778567473413024e-15,5.572793761982303e-14,1.216572154258707e-13,2.7172867171252357e-13,3.239483915136122e-13,4.2305366134473226e-13,6.195960682243118e-13
35,2.4989543190644684e-14,2.8756036044787915e-13,5.94068643952534e-13,1.0007974930962748e-12,1.3525035673471213e-12,2.0040537047759186e-12,2.602764184385486e-12
36,3.81918382089698e-13,1.1922151720859845e-12,2.6111193536699034e-12,3.991744023027928e-12,5.694774748622597e-12,7.555430213561078e-12,1.028293209352824e-11
37,1.1790911538789133e-12,4.817954230621909e-12,9.785886787749379e-12,1.548797973380077e-11,2.141676076130257e-11,2.8651684980094072e-11,3.860728548774424e-11
