S,p02,p03,p04,p05,p06,p07,p08,p09
15,-2.3725363308603637e-17,7.007729749240113e-17,6.86509271414351e-17,1.0893157084002449e-16,5.225455085346407e-16,4.643883507588931e-17,1.8238282666127478e-16,2.2031548840632478e-17
16,3.047121416247102e-17,-3.4867200460896667e-17,5.582817448058357e-16,1.1038689567727467e-15,-1.299249718729457e-16,-3.7338759882338884e-16,-2.0858199293771048e-16,3.7041567231331676e-16
17,-8.806990030740355e-18,-1.0362183956906392e-15,-5.490851808481708e-16,3.5505091570272844e-16,3.980700503586177e-16,-2.9793025681203455e-16,7.440618121411344e-16,1.9630670646218382e-16
18,-6.658898201090147e-17,4.516517215700458e-16,2.114361334194485e-16,-1.8690152292796376e-16,-1.6022158921696666e-16,-3.1267254495066207e-16,-3.182603148417063e-16,-6.270447798049042e-16
19,-4.4832813963975955e-17,-1.6669178412638368e-16,-1.389362268926248e-16,9.485171820180983e-16,5.870164419404088e-17,-9.8682592767802e-16,7.113492401797651e-16,-2.7916673722761427e-16
20,6.968963379372302e-17,-7.992861425846955e-16,-3.8183896374469106e-16,5.774487576667941e-16,-4.62014078455989e-16,-6.001255925338538e-16,-7.249685370857515e-17,-8.699415120832924e-16
21,-5.811848778777359e-16,-1.0805826350853492e-16,2.975234073215176e-17,5.886183980301044e-16,-3.59343730439184e-16,-1.2532901391194816e-15,-1.2188708186299208e-15,-1.109242776548706e-15
22,1.491980840911838e-16,1.3028614224491618e-16,-5.983154694381932e-16,-9.630561606478073e-17,-8.644437670198629e-16,1.2806190545417196e-16,1.8802124007536045e-15,-3.1759443711418735e-15
23,-9.094260177181112e-16,3.3807211936151087e-16,1.1948128356150191e-15,1.9401535972793725e-15,1.9663692560934635e-15,-3.3211539642114894e-15,-1.5923189283811365e-15,7.463986653935345e-16
24,4.89980959489495e-16,-1.3226458005746008e-15,-9.500938844383603e-16,-3.1780288643049326e-15,-7.930409281808844e-16,2.403895032214355e-15,-6.71263755023609e-15,-3.8013816453079045e-16
25,-1.0696675881772017e-15,-4.266429076235691e-15,-5.431733847542555e-17,-4.074157627823763e-15,-5.880883031500539e-15,-3.5009816883798012e-15,-5.210610459489118e-15,-1.6711880663730524e-15
