S,p02,p03,p04,p05,p06,p07,p08,p09
17,2.0536455940684527e-12,1.7993668962115355e-12,-3.182114607321846e-12,-3.692629945785365e-13,2.2271218319766353e-12,3.467587191184923e-12,3.708449340828479e-12,3.0688804124714974e-12
18,-2.0931414862333185e-12,-3.233948755863939e-12,3.052883076422044e-12,3.000293083911832e-12,4.5265423928401953e-13,-1.793991908851866e-12,-3.3602466779297276e-12,-4.242341893482983e-12
19,4.0161130991107124e-13,2.5248569285325637e-12,-3.328150918939873e-13,-4.149260433759294e-12,-3.78918372610192e-12,-2.018292179382184e-12,8.382859905974554e-14,2.3410014861025764e-12
20,2.244796400243373e-12,1.006750159278842e-12,-3.6128306589429194e-12,1.414698684424259e-12,4.327638876767131e-12,5.005394411701878e-12,4.349354746082449e-12,2.5814693024399436e-12
21,-2.8982793626663656e-12,-4.3104073515917856e-12,4.285892025379294e-12,3.8120995867225714e-12,2.3538280368832106e-13,-2.7642243237479125e-12,-4.763469043387886e-12,-5.7712772781178954e-12
22,-3.342327241965758e-13,2.4285775354097424e-12,8.471439392304603e-13,-5.043003347601095e-12,-5.621595221822183e-12,-3.893469771565899e-12,-1.3534986752986474e-12,1.727926867591645e-12
23,3.764471406468594e-12,3.67484536778083e-12,-5.81947188891075e-12,-1.3262501031246204e-12,3.449901998602666e-12,5.984819943697785e-12,6.749736926970363e-12,5.935497218662355e-12
24,-1.4083345398825436e-12,-4.711388787703463e-12,1.8091746780767376e-12,6.7344327305664865e-12,5.104544032758818e-12,1.7806382918547046e-12,-1.6621708157721508e-12,-4.9905367589007736e-12
25,-4.021270262587056e-12,-2.8540971581828964e-12,6.343257049630553e-12,-6.068396717786888e-13,-5.77017641155317e-12,-7.709621486674542e-12,-7.499367208917727e-12,-5.44567806821793e-12
26,2.3348986590677983e-12,6.034308484417716e-12,-3.2373045504661508e-12,-7.82068548002748e-12,-4.994939070573694e-12,-7.35296754086939e-13,3.2836543668623592e-12,6.842735276625875e-12
27,4.598999635114051e-12,3.103428736017962e-12,-7.267502585169162e-12,1.00998591744188e-12,6.92247242594677e-12,9.017799205726362e-12,8.614744726920222e-12,6.073021227487338e-12
28,-2.2652139212193408e-12,-6.690502794703062e-12,3.1014497075529447e-12,9.124379955474262e-12,6.3698436842570606e-12,1.6262151583735521e-12,-3.058144846612352e-12,-7.390506439900864e-12
29,-5.732475822324446e-12,-4.9236580736499566e-12,8.962002657026956e-12,6.899624061587912e-13,-6.652570399055966e-12,-1.001552364556285e-11,-1.0496351880662348e-11,-8.452968713317455e-12
30,7.728978462822187e-13,6.083871551219228e-12,-7.579685782990631e-13,-1.0179137480911129e-11,-9.30485437983201e-12,-4.93564193261616e-12,2.5506020893168314e-13,5.825065844316659e-12
31,6.79357048612782e-12,8.056479187371896e-12,-1.0450549267962152e-11,-4.918374538395289e-12,3.751301570272182e-12,9.33686685412458e-12,1.1988487737296629e-11,1.1929603409209415e-11
32,2.543721895505427e-12,-2.825831980068658e-12,-4.3461641876336165e-12,9.014510964694453e-12,1.2338037127787952e-11,1.0186487987547894e-11,5.654287723625385e-12,-6.465859351801185e-13
33,-6.1086459888036685e-12,-1.0664141235488594e-11,9.181333421289357e-12,1.073783404957129e-11,2.9504578569151725e-12,-4.5577570459165155e-12,-1.0152770524486188e-11,-1.3735108146298531e-11
34,-6.877079865767172e-12,-3.8808947529124964e-12,1.0883918173972431e-11,-2.9947133704138694e-12,-1.1817218731831199e-11,-1.4343902574864834e-11,-1.2953593648057248e-11,-8.25977546236014e-12
35,1.7273038856494972e-12,9.000430907482961e-12,-2.2550983390807315e-12,-1.4098320740447878e-11,-1.1862094169264814e-11,-5.345978348276807e-12,1.913330097561246e-12,9.355113486090925e-12
36,8.976653674691525e-12,1.1460593745002026e-11,-1.3824003647458028e-11,-7.864384881369507e-12,3.7184503095584516e-12,1.1758458939800912e-11,1.6086356625173196e-11,1.6996031800840997e-11
37,5.8257334067742635e-12,-8.515749933435673e-14,-9.336252949674485e-12,8.90664401896182e-12,1.6515364214977838e-11,1.6462841606487073e-11,1.25612017957025e-11,5.867951841871693e-12
38,-4.502015288614957e-12,-1.2659710036331888e-11,6.735278444018029e-12,1.7144815221283864e-11,1.1943169318793515e-11,3.9785673149306114e-12,-2.9274375984753233e-12,-7.483379903029367e-12
39,-1.074578766401564e-11,-1.2145213897812163e-11,1.7030654543452125e-11,8.135652354350422e-12,-3.237193616926318e-12,-7.804261598876835e-12,-5.55820478628634e-12,5.6682897126623044e-12
40,-6.0513715445133865e-12,1.5133375472909028e-12,1.0966203420664711e-11,-6.060678981607832e-12,-5.571365667246775e-12,8.150087940135312e-12,3.2364487275272296e-11,7.410995648069454e-11
41,5.237496674715588e-12,1.501002278563262e-11,-3.5994016130743266e-12,-1.526941171724987e-12,3.0608740366218494e-11,7.88417116900477e-11,1.4429347067964825e-10,2.49800598301485e-10
42,1.2380219305267193e-11,1.554588880584927e-11,-5.815254525694017e-12,4.57106633765369e-11,1.3579608457640535e-10,2.5505452214557234e-10,4.1842430892168405e-10,6.91356252564266e-10
43,8.565659825241403e-12,3.3531730433013227e-12,2.6536877942426007e-11,1.6907231858990576e-10,3.8761491551032173e-10,6.888047142029184e-10,1.115675884272521e-09,1.841416211838178e-09
44,-3.204484177351885e-12,-7.582212412383201e-12,1.1884064230424597e-10,4.598607774153836e-10,1.0114598104688114e-09,1.7937359120348542e-09,2.9071287161909674e-09,4.787553840823702e-09
45,-1.3153860833713001e-11,1.845625612846878e-12,3.3095341129609914e-10,1.172583641626318e-09,2.57957435785906e-09,4.566030191141479e-09,7.3601196022760415e-09,1.2015547560201301e-08
