S,p02,p03,p04,p05,p06,p07,p08,p09
164,0.007283682048608853,0.0016414772119333065,0.0007337729357459466,0.0004499965911008985,0.00030341688272983447,0.00019866028821979853,0.00010947971418318048,3.306745099962427e-05
165,0.00696338464223345,0.0015025842259319688,0.0006629254301060428,0.00040315953242497926,0.0002684093658444908,0.00017102436800087162,8.72685745889612e-05,1.558554174607707e-05
166,0.006648182271362657,0.0013741621529561598,0.000598567808651751,0.0003609756049627322,0.0002370718021893481,0.00014643553924997832,6.765212390291708e-05,2.6687985155149363e-07
167,0.006338848201892233,0.0012555894102206366,0.0005401710012620242,0.00032301805674705975,0.00020904884934225265,0.00012458166054329922,5.033875538629218e-05,-1.3137579912836372e-05
168,0.006036060007374999,0.0011462545757012776,0.0004872359937735382,0.00028889743930449185,0.00018400719170585944,0.00010518022008909611,3.508155543840985e-05,-2.484348726738972e-05
169,0.005740421151756436,0.001045575928060316,0.0004393006491909546,0.00025825400484791317,0.000161658491037997,8.797897521617415e-05,2.1667432292815647e-05,-3.503203060972737e-05
170,0.005452446281140055,0.0009529892963655584,0.0003959396366326473,0.00023074484545304585,0.00014171583018196543,7.273762037129927e-05,9.885994245451002e-06,-4.387985086395929e-05
171,0.005172578738665834,0.0008679447205395263,0.000356747804630686,0.0002060803439007941,0.0001239457958490675,5.925208768076118e-05,-4.440181555764866e-07,-5.154575433152786e-05
172,0.004901181398508925,0.0007899291176727274,0.00032135908156760706,0.0001839688223981284,0.00010810701667196554,4.7322643581537704e-05,-9.477716389483248e-06,-5.816076509290724e-05
173,0.004638560362479893,0.0007184427630591017,0.0002894339701242643,0.00016416706216659804,9.401254885688104e-05,3.679048177218647e-05,-1.7370140881212137e-05,-6.38505781580534e-05
174,0.004384937462020844,0.000653010232554152,0.0002606514470926413,0.00014643745771536487,8.146955110532872e-05,2.7494806431604957e-05,-2.4250041974482883e-05,-6.872639346511278e-05
175,0.004140491043358452,0.0005931885738164056,0.0002347209715480858,0.00013058198078397254,7.032298299236572e-05,1.9311414689582307e-05,-3.0226914304876118e-05,-7.288107894964924e-05
176,0.003905321932506922,0.000538552171747142,0.00021137765315870638,0.00011638718433459871,6.040195899004175e-05,1.2091803114344657e-05,-3.541160253917042e-05,-7.640394983354781e-05
177,0.003679499123165897,0.0004886985749408268,0.00019037095455587405,0.0001037106045487235,5.16030951303037e-05,5.754472454100323e-06,-3.9892000813779305e-05,-7.937074997244054e-05
178,0.0034630285838943564,0.00044326100123726064,0.0001714840891509084,9.237396625394467e-05,4.377874063266063e-05,1.823252659960417e-07,-4.3758348056144314e-05,-8.185338629118633e-05
179,0.003255878588959149,0.00040188865568779875,0.00015451412593847635,8.224674274970312e-05,3.683780391838809e-05,-4.7057824303919915e-06,-4.7072603592823725e-05,-8.389960726162826e-05
180,0.00305797065891511,0.000364247227935266,0.000139269999976932,7.318924133414839e-05,3.06653191728401e-05,-8.998313205665909e-06,-4.9917616706807166e-05,-8.558501463085122e-05
181,0.002869195476762343,0.0003300279871609746,0.0001255736492566939,6.50980780392274e-05,2.518930841688416e-05,-1.2756942169289687e-05,-5.233729893916461e-05,-8.694016173649288e-05
182,0.0026894112536979264,0.00029895083741848794,0.00011327756510581821,5.786908729987772e-05,2.0329196104285074e-05,-1.6042918105085846e-05,-5.438238304122933e-05,-8.800427053756721e-05
183,0.0025184500884734007,0.00027074769093360374,0.00010224617597032193,5.141380654549721e-05,1.602060706318298e-05,-1.8903847376350313e-05,-5.6106870260919095e-05,-8.882338420335145e-05
184,0.002356108979029159,0.00024517376573385263,9.234369713340129e-05,4.5630343947777874e-05,1.2181402553324006e-05,-2.1415473838715116e-05,-5.7546287735021906e-05,-8.942976137404912e-05
185,0.0022021809442662743,0.00022200246974080073,8.345942603682488e-05,4.046370349897188e-05,8.781171345617622e-06,-2.359655582040432e-05,-5.8740141639646026e-05,-8.984216037788428e-05
186,0.0020564233693676215,0.00020101644793157902,7.548443647920067e-05,3.5844038848154014e-05,5.757243570769788e-06,-2.5489441668469226e-05,-5.970619554318546e-05,-9.009937684822944e-05
187,0.001918593319771844,0.0001820246353645416,6.832465260231402e-05,3.1702001024314086e-05,3.069686727030785e-06,-2.7134916535942466e-05,-6.0494613762784866e-05,-9.021377422868682e-05
188,0.001788425372239999,0.00016485230958096508,6.190127521676914e-05,2.798643095047737e-05,6.768630100850714e-07,-2.8569786536536412e-05,-6.110994377195311e-05,-9.020851621244219e-05
189,0.0016656536772075015,0.00014933128511529503,5.6135007753255195e-05,2.465668558215839e-05,-1.453912545912317e-06,-2.9807409873683355e-05,-6.15838757767051e-05,-9.009397672343766e-05
190,0.001549998955852061,0.00013530375042591913,5.0952309038621024e-05,2.166828494409856e-05,-3.348787913637352e-06,-3.087080813202192e-05,-6.192919954628451e-05,-8.989033517536882e-05
191,0.0014411774174050151,0.00012263647874988237,4.628873284673318e-05,1.8979307014888036e-05,-5.0390269734634785e-06,-3.1787834586793906e-05,-6.21673734713113e-05,-8.961123398876225e-05
192,0.0013389085751214225,0.00011120967258193559,4.2101788721993216e-05,1.6552093029531534e-05,-6.557598908329965e-06,-3.2579805520072114e-05,-6.231175575521775e-05,-8.926548389354139e-05
193,0.0012429119777834785,0.00010089870272622647,3.83332121600688e-05,1.437101104784233e-05,-7.90521426097257e-06,-3.324487352074357e-05,-6.236831495698425e-05,-8.88617535110825e-05
194,0.0011528968002494366,9.159059288776916e-05,3.493127564979659e-05,1.2402381344145397e-05,-9.109442089538788e-06,-3.381558144610608e-05,-6.2357798924495e-05,-8.840999043968623e-05
195,0.0010685857176895297,8.319972266690456e-05,3.186528374499176e-05,1.0623182333802106e-05,-1.0190319699177053e-05,-3.429661887821567e-05,-6.228518145690032e-05,-8.791701588961587e-05
196,0.0009896972841261231,7.563428994217247e-05,2.9099709308866295e-05,9.007123935589334e-06,-1.1163905355715542e-05,-3.47067441452964e-05,-6.215188363967172e-05,-8.738979317968187e-05
197,0.0009159643354905711,6.881919034640305e-05,2.6602293701216695e-05,7.524647571699461e-06,-1.2048815278831171e-05,-3.505661538838467e-05,-6.199471158652159e-05,-8.684196473041084e-05
198,0.0008471196366599543,6.26670271230978e-05,2.4327277969860006e-05,6.1950800045451615e-06,-1.2829275419790065e-05,-3.533102699293522e-05,-6.178424882818945e-05,-8.626898306829389e-05
199,0.0007828978709767398,5.712898598631e-05,2.2279920131040853e-05,4.968967459717533e-06,-1.3544081411964726e-05,-3.55650797700946e-05,-6.15382589330693e-05,-8.566644282836933e-05
200,0.0007230484300180251,5.213109943724703e-05,2.0406503153935773e-05,3.853841690215631e-06,-1.4188401564751985e-05,-3.575095774976944e-05,-6.127010010459344e-05,-8.506162885169033e-05
201,0.0006673314345562176,4.7628390120735276e-05,1.8710721860770718e-05,2.8278179797780467e-06,-1.4774172996112611e-05,-3.589647690205311e-05,-6.097764071455458e-05,-8.443961974080594e-05
202,0.0006155040210842344,4.356550675765902e-05,1.716102815407794e-05,1.886633071990218e-06,-1.530665372229123e-05,-3.600646891754877e-05,-6.0662017631329945e-05,-8.38070945974323e-05
203,0.0005673425818031319,3.990507480011729e-05,1.574633756717958e-05,1.013660266835359e-06,-1.5792238627909683e-05,-3.6088891874896945e-05,-6.033445743014454e-05,-8.317186939166277e-05
204,0.000522615195563958,3.659565095404105e-05,1.4450876051341766e-05,2.1159962670935784e-07,-1.623746470613696e-05,-3.614857746470079e-05,-5.998771257509361e-05,-8.25231438739138e-05
205,0.0004811260367887371,3.360455025358533e-05,1.3254179975774605e-05,-5.314859663485549e-07,-1.6640768762954394e-05,-3.617572019720683e-05,-5.9627183190968935e-05,-8.1872713053599e-05
206,0.00044266862175845745,3.091031430813018e-05,1.2163638984930003e-05,-1.2241230251675006e-06,-1.7010250985549646e-05,-3.618850996645051e-05,-5.9255711448713555e-05,-8.121745054268104e-05
207,0.00040704399850710615,2.847244218173728e-05,1.1150547152283252e-05,-1.8781065591610968e-06,-1.7359127468807856e-05,-3.619405219978944e-05,-5.8891913568004384e-05,-8.057526201810106e-05
208,0.00037407943409561994,2.6253843543599942e-05,1.0206235856458079e-05,-2.473967697369517e-06,-1.7667218799033435e-05,-3.616108301685017e-05,-5.8500262412053416e-05,-7.991928896444733e-05
209,0.00034359445066911576,2.4255228936453932e-05,9.339231610283605e-06,-3.0456703825620934e-06,-1.7959678189072292e-05,-3.613266130741977e-05,-5.811415348944138e-05,-7.927042133815121e-05
210,0.0003154315209030756,2.2446613456850173e-05,8.536744644516148e-06,-3.5784353258350166e-06,-1.8233663467981387e-05,-3.609059717746277e-05,-5.7729749869395164e-05,-7.86262432939111e-05
211,0.0002894203987580113,2.0798296418433893e-05,7.782574584780377e-06,-4.08235223403608e-06,-1.8483916619516094e-05,-3.603176423894183e-05,-5.733767238780274e-05,-7.797751777616213e-05
212,0.0002654254416256663,1.929535642375413e-05,7.072031849020277e-06,-4.5569947815238265e-06,-1.872010102488275e-05,-3.5967815392723423e-05,-5.694573701475747e-05,-7.734428209005273e-05
213,0.00024330155667939835,1.7940351426659618e-05,6.418332532120985e-06,-5.004210379411234e-06,-1.89415061413456e-05,-3.5898892747354694e-05,-5.6542432957940036e-05,-7.669711976632243e-05
214,0.0002229195672498463,1.669178573138197e-05,5.7912075135391206e-06,-5.430109695225838e-06,-1.914287395266001e-05,-3.582002250368532e-05,-5.6159592531912494e-05,-7.607397378706082e-05
215,0.00020415022561337537,1.555577000544872e-05,5.208136144574382e-06,-5.837392791363527e-06,-1.934040483320132e-05,-3.573603635231848e-05,-5.5760693840056774e-05,-7.545040148215776e-05
216,0.00018687622116431157,1.4517809177050367e-05,4.657607632907457e-06,-6.228191296031582e-06,-1.9517329974405584e-05,-3.564551320778264e-05,-5.536378466786118e-05,-7.481716579604836e-05
217,0.0001710001384935822,1.3566392453867593e-05,4.133369202463655e-06,-6.586589051948977e-06,-1.9681465346366167e-05,-3.555101102392655e-05,-5.4974833574306103e-05,-7.42009831355972e-05
218,0.00015640495121260756,1.2685035244430765e-05,3.6276048831496155e-06,-6.942855179659091e-06,-1.9840342702082125e-05,-3.545409299476887e-05,-5.458673513203394e-05,-7.359389542216377e-05
219,0.00014299921247129532,1.1887095752172172e-05,3.1610625228495337e-06,-7.2867578637669794e-06,-1.9995951561213587e-05,-3.5347369475857704e-05,-5.4187125897442456e-05,-7.297842330444837e-05
220,0.00013069843873836362,1.1140173228341155e-05,2.709441560000414e-06,-7.610765351273585e-06,-2.0139481193837128e-05,-3.5248319818492746e-05,-5.38031486030377e-05,-7.238142529786273e-05
221,0.00011941175159790873,1.045464159687981e-05,2.277573685205425e-06,-7.922693612272269e-06,-2.0270931599952746e-05,-3.514372792778886e-05,-5.341846076589718e-05,-7.178527994256001e-05
222,0.00010906816783062823,9.820979585128953e-06,1.865885224106023e-06,-8.226095360441832e-06,-2.0405224177011405e-05,-3.5032314826821676e-05,-5.303149919200223e-05,-7.120377176761394e-05
223,9.958732505310763e-05,9.230376463165157e-06,1.4726708741363836e-06,-8.51301251714176e-06,-2.0525021682260558e-05,-3.4921043834401644e-05,-5.265036406854051e-05,-7.060393159008527e-05
224,9.090669550460007e-05,8.676295237819431e-06,1.0874146028072573e-06,-8.787992555880919e-06,-2.063629267468059e-05,-3.4805793802661356e-05,-5.2283439799793996e-05,-7.002938673394965e-05
225,8.29564328341803e-05,8.160725428751903e-06,7.244693733809981e-07,-9.062972594620078e-06,-2.0748700535477838e-05,-3.4692391182034044e-05,-5.189377816350316e-05,-6.947175279492512e-05
226,7.568715432171302e-05,7.672156243643258e-06,3.610978183132829e-07,-9.318767979493714e-06,-2.0845476456088363e-05,-3.4572877893879195e-05,-5.1531401368265506e-05,-6.889607107041229e-05
227,6.903718485773425e-05,7.219824738058378e-06,1.6768808563938364e-08,-9.562484137859428e-06,-2.0938415445925784e-05,-3.4451943520252826e-05,-5.115808221489715e-05,-6.833602128608618e-05
228,6.295969967595738e-05,6.791935902583646e-06,-3.112177182629239e-07,-9.810463552639703e-06,-2.103092811012175e-05,-3.434379891587014e-05,-5.078945264358481e-05,-6.778691385989077e-05
229,5.7407731901548686e-05,6.396732032953878e-06,-6.274092356761685e-07,-1.0040537290478824e-05,-2.111391950165853e-05,-3.4214053812320344e-05,-5.042565476287564e-05,-6.723212209180929e-05
230,5.2339714784466196e-05,6.0101967847003834e-06,-9.35926891543204e-07,-1.0270895245412248e-05,-2.1208421685514622e-05,-3.40948247412598e-05,-5.007777303944749e-05,-6.669736762887624e-05
231,4.770761563577253e-05,5.657341262121918e-06,-1.2305179097893415e-06,-1.0499547897779848e-05,-2.128771825482545e-05,-3.3973606150539126e-05,-4.9729607098925044e-05,-6.614726544285077e-05
232,4.347846527252841e-05,5.3086068874108605e-06,-1.5280932075256715e-06,-1.0710436981753446e-05,-2.1354225054892595e-05,-3.3855940273497254e-05,-4.936140385325416e-05,-6.561705845342658e-05
233,3.962377093102987e-05,4.9818993375083664e-06,-1.808757588150911e-06,-1.092246293410426e-05,-2.1432953190014814e-05,-3.372676360413607e-05,-4.900272188024246e-05,-6.509182526315271e-05
234,3.611404508774285e-05,4.673950115829939e-06,-2.085016603814438e-06,-1.1113030495835119e-05,-2.1489370283234166e-05,-3.360753453307552e-05,-4.8670187879906734e-05,-6.457071322074626e-05
235,3.29145422028887e-05,4.376801143735065e-06,-2.3457857878383948e-06,-1.131425619860238e-05,-2.1556019191848463e-05,-3.348418431414757e-05,-4.832784838981752e-05,-6.4070349026224e-05
236,2.9994708938829717e-05,4.090452421223745e-06,-2.610818228276912e-06,-1.1494876162032597e-05,-2.160291501240863e-05,-3.3361544637955376e-05,-4.7984940465539694e-05,-6.355975301630679e-05
237,2.733429482759675e-05,3.81859877052193e-06,-2.859223968698643e-06,-1.1691554391290992e-05,-2.16711271150416e-05,-3.3234925922442926e-05,-4.764842742588371e-05,-6.304659905254084e-05
238,2.4908928253353224e-05,3.553424221536261e-06,-3.106777057837462e-06,-1.1878711347890203e-05,-2.174019186895748e-05,-3.310361762487446e-05,-4.731006697511475e-05,-6.254623485801858e-05
239,2.270738264087413e-05,3.2999025734170573e-06,-3.347508936712984e-06,-1.2049810038661235e-05,-2.1786235038234736e-05,-3.2994904586303164e-05,-4.698506472777808e-05,-6.205581826179696e-05
240,2.0691715008069878e-05,3.057891717617167e-06,-3.5781511087407125e-06,-1.2207124200358521e-05,-2.181749891860818e-05,-3.287723870926129e-05,-4.664158836931165e-05,-6.156042786642502e-05
241,1.886292011477053e-05,2.8246915917407023e-06,-3.8048142414481845e-06,-1.2372680657790625e-05,-2.1860699916942394e-05,-3.275530957580486e-05,-4.632454420061549e-05,-6.107853778303252e-05
242,1.7204371260959306e-05,2.5978863504860783e-06,-4.040998646814842e-06,-1.2540368743430008e-05,-2.1915838033237378e-05,-3.2619311696180375e-05,-4.601133696269244e-05,-6.061100066290237e-05
243,1.569063101669599e-05,2.369660023759934e-06,-4.254161467542872e-06,-1.2687593198279501e-05,-2.1944686068309238e-05,-3.249368774049799e-05,-4.568562417262001e-05,-6.013550546413171e-05
244,1.4311325458038482e-05,2.157491962861968e-06,-4.462208380573429e-06,-1.2856133935201797e-05,-2.1995703036736813e-05,-3.235101075915736e-05,-4.5358774514170364e-05,-5.966825256109587e-05
245,1.3059917591817793e-05,1.9480239643598907e-06,-4.667128905566642e-06,-1.299426344303356e-05,-2.203066173933621e-05,-3.2237181812888593e-05,-4.505039896685048e-05,-5.920668399994611e-05
246,1.1914664810319664e-05,1.7465140444983263e-06,-4.873328407484223e-06,-1.313708253292134e-05,-2.2056241277823574e-05,-3.212804244867584e-05,-4.4749697281076806e-05,-5.874966291230521e-05
247,1.0877556633204222e-05,1.546140993013978e-06,-5.078106823930284e-06,-1.3276206800583168e-05,-2.2080399730839417e-05,-3.2003839578464977e-05,-4.4443595470511355e-05,-5.829207339047571e-05
248,9.928982080964488e-06,1.3569945167546393e-06,-5.2592952215491096e-06,-1.341419419986778e-05,-2.2119763798400527e-05,-3.187096808687784e-05,-4.41229985881364e-05,-5.7831925914797466e-05
249,9.068372719411855e-06,1.170832319985493e-06,-5.449578566185664e-06,-1.3543797194870422e-05,-2.2140511646284722e-05,-3.175870233462774e-05,-4.383565510579501e-05,-5.7401337016926846e-05
