S,p02,p03,p04,p05,p06,p07,p08,p09
174,4.982579733852077,0.7427732150588895,0.2965795743037347,0.1666688291024343,0.09279243919024793,0.03143878238631714,-0.027365850279181814,-0.07791137917934066
175,4.759177334303644,0.6825265125343094,0.27015942450248076,0.15033401624009457,0.08102410610888455,0.022370472940735908,-0.03456716950012151,-0.08359788509437749
176,4.540445354059841,0.626782264774306,0.24608398433656475,0.1355416560500089,0.07041067132007583,0.014227798139643255,-0.04100362822612169,-0.08866303865318059
177,4.32676731112025,0.5752646217516144,0.22416218801168952,0.12215173427421178,0.060840805353734595,0.0069178430450733686,-0.046754357043710115,-0.09317310158962755
178,4.118476100334334,0.5277072517628767,0.20421569836059916,0.1100353221161754,0.05221279170797288,0.00035616899651813583,-0.05189095091395757,-0.09718777292277991
179,3.91585595837185,0.4838539616258686,0.1860784333018728,0.09907392371388823,0.04443385410723977,-0.005533833231652352,-0.05647810581876911,-0.10076075355414105
180,3.719144629137361,0.4434591603441618,0.16959605460442617,0.08915882176552259,0.037419507989966405,-0.010821567002494703,-0.06057418381999469,-0.10394029011706607
181,3.5285356952741154,0.40628817220778046,0.15462542627631137,0.08019044908991191,0.031092943260091488,-0.015569812958915463,-0.06423176479586346,-0.10676966532230381
182,3.344181036446514,0.37211742998977115,0.14103406265064677,0.07207776455686599,0.02538442956279141,-0.01983527980087274,-0.06749815611328813,-0.10928766279505453
183,3.166193377186488,0.34073454674654613,0.12869956059091692,0.0647376573681413,0.02023075971635535,-0.023669121489433564,-0.07041586734146676,-0.11152898892419216
184,2.994648895366936,0.31193829855169497,0.11750903841090121,0.058094372334949185,0.01557471634328067,-0.027117418994748732,-0.07302304723566522,-0.11352466756875401
185,2.8295898633778904,0.28553851496582183,0.10735857319588149,0.05207896066394824,0.011364578540451475,-0.030221629145898987,-0.07535388441226587,-0.11530239746093685
186,2.671027290634953,0.2613559039232882,0.09815264313317584,0.04662876008865169,0.00755365533677832,-0.03301900825647408,-0.07743899097079066,-0.1168868786294297
187,2.5189435479511246,0.23922180975688434,0.08980359471166821,0.04168689685002391,0.004099845796190493,-0.035542987788517166,-0.07930574113856892,-0.11830011530378215
188,2.373294952224825,0.21897792695568796,0.08223111105820635,0.037201820646259876,0.000965238129424506,-0.037823540992576454,-0.08097858469113817,-0.11956169323923405
189,2.2340142911048133,0.20047597139694062,0.07536171011679471,0.03312686523315733,-0.001884266112028854,-0.039887502936153396,-0.08247934395910761,-0.12068902165651707
190,2.1010132740073573,0.18357731555340706,0.06912825561755653,0.029419843627920272,-0.004479301338733421,-0.041758881437203854,-0.08382746578661227,-0.12169756416824384
191,1.9741848973353626,0.168152606896399,0.06346949575686267,0.026042654681646127,-0.006847362357120801,-0.0434591254361294,-0.08504027569244954,-0.12260104398365002
192,1.8534057088004374,0.1540813626732529,0.05832961882390464,0.022960932994919858,-0.009013093063003907,-0.045007378162154055,-0.086133179095782,-0.12341162566542607
193,1.738537966922138,0.1412515576149076,0.0536578355081474,0.020143717947007644,-0.01099856568487212,-0.04642071310456686,-0.08711987746323757,-0.12414008331518289
194,1.6294316861120706,0.12955920006163524,0.04940798447705674,0.017563143117627078,-0.01282352521059238,-0.04771433978589812,-0.08801253471801829,-0.12479595817183053
195,1.5259265654421483,0.11890791025592762,0.045538160264868566,0.01519415441464389,-0.014505619745364129,-0.04890179646110937,-0.08882194244108632,-0.12538768253023136
196,1.4278537905809685,0.1092085036447088,0.04201036404083425,0.013014249162779379,-0.016060604934864386,-0.049995120079415756,-0.08955767683005433,-0.12592271083633477
197,1.3350377190590734,0.10037857101963255,0.03879017732799639,0.011003239777096496,-0.017502540217151363,-0.051005008074866964,-0.09022820968596079,-0.12640762719229315
198,1.247297438773387,0.09234207357877722,0.03584646300680561,0.009143024470859018,-0.018843951608005227,-0.05194095507476959,-0.09084105379031371,-0.12684823865072303
199,1.1644482033901227,0.0850289490372802,0.03315107022672237,0.00741739306420186,-0.020096002089076137,-0.05281138399482188,-0.09140284497277662,-0.12724966687471806
200,1.0863027500818134,0.07837472431049264,0.03067858934002743,0.005811841177205679,-0.021268618581871124,-0.05362376306550232,-0.09191945480324648,-0.12761642850023236
201,1.012672493665434,0.07232014773705941,0.028406092980048925,0.004313397781174899,-0.02237062822985081,-0.05438470317642441,-0.09239606534094946,-0.12795249844543832
202,0.9433686149051823,0.06681083156934164,0.026312921974636083,0.0029104788978884244,-0.02340987776960901,-0.055100058276025266,-0.09283726079445387,-0.1282613784781006
203,0.8782030306164756,0.061796914110345824,0.024380473675478243,0.0015927414409588891,-0.024393327677785237,-0.055775005591840454,-0.09324707534119625,-0.12854614979573853
204,0.8169892662834854,0.057232735386492095,0.02259201259846577,0.0003509610735363822,-0.025327159605126326,-0.0564141206638169,-0.0936290773267956,-0.1288095216267493
205,0.7595432171214611,0.053076530051043846,0.02093249818813092,-0.0008230845338630388,-0.026216849136062592,-0.057021446693283906,-0.09398640266056191,-0.12905387528405754
206,0.7056838284569267,0.049290134285229215,0.019388421463872874,-0.0019367195136510418,-0.027067251480161758,-0.057600551315317716,-0.09432182487500995,-0.12928130630029955
207,0.6552336747844834,0.045838716999924145,0.017947657298122976,-0.002996463734916688,-0.027882663857781154,-0.05815458358426895,-0.09463777203677637,-0.12949365064685026
208,0.608019462191578,0.042690515016374775,0.016599337513412138,-0.004008112597375657,-0.028666891083162227,-0.05868632278804853,-0.0949363990088159,-0.12969252480843352
209,0.5638724482537327,0.03981659425278394,0.015333718934584795,-0.004976825493940851,-0.029423296012964784,-0.059198215467404225,-0.09521958993730095,-0.12987935221531188
210,0.5226287934689822,0.037190625477023787,0.014142078157419746,-0.005907181375164328,-0.0301548562475773,-0.05969241854586471,-0.09548900735012467,-0.13005537624621866
211,0.4841298444802078,0.03478866624107013,0.013016610722615951,-0.006803247245557031,-0.030864198805602427,-0.06017083023834857,-0.09574611183893467,-0.1302216885079588
212,0.4482223547341846,0.032588968679192476,0.011950336542554396,-0.00766863458068201,-0.031553646024917725,-0.06063512493881262,-0.09599218806499721,-0.13037925036485376
213,0.41475865302231796,0.030571794198408497,0.010937016838852287,-0.008506546436137796,-0.03222524838975005,-0.06108677709448784,-0.0962283710492784,-0.13052890601272793
214,0.38359675688326433,0.028719239821839437,0.009971079819592887,-0.009319823206510591,-0.03288081636299012,-0.06152707825890502,-0.09645565050675486,-0.13067139981615128
215,0.3546004453269802,0.027015085066750544,0.00904755253827716,-0.010110983907907212,-0.03352194546835108,-0.061957169066317874,-0.0966749055208993,-0.13080737751636207
216,0.3276392877182843,0.025444645146421863,0.008161995523892074,-0.010882259431355124,-0.03415005025431128,-0.062378056355782974,-0.09688690603582018,-0.13093741408454207
217,0.3025886354990348,0.02399463191693485,0.0073104528297562865,-0.011635625583039655,-0.03476636798893651,-0.0627906119632371,-0.0970923210275032,-0.131062011234917
218,0.2793295879044422,0.022653033155961566,0.006489394976938456,-0.0123728353429442,-0.035371994826505215,-0.06319562125156608,-0.09729175054928874,-0.13118160978820015
219,0.257748917853462,0.021408997099570115,0.005695678169104212,-0.013095436770527158,-0.035967897460409404,-0.06359375746001206,-0.09748571976331277,-0.13129660572985813
220,0.237738990698233,0.020252726358194195,0.00492650563899133,-0.013804804908090773,-0.03655493436838242,-0.06398562909737393,-0.09767469677512963,-0.13140733670979898
221,0.21919764304101363,0.019175381495983856,0.004179384589519941,-0.014502152154705072,-0.03713384771231176,-0.06437175478879453,-0.097859073946438,-0.13151410669820507
222,0.2020280592418544,0.01816899576567721,0.003452094432532249,-0.015188557753731402,-0.037705310305113926,-0.06475260782679015,-0.09803922722539937,-0.1316171850618275
223,0.18613862380334467,0.017226386503921276,0.0027426623461224153,-0.015864973264001492,-0.038269901878607016,-0.06512859123120052,-0.09821546100852174,-0.1317168063508234
224,0.1714427688170872,0.016341088482363375,0.00204933343184166,-0.016532237765432,-0.03882813899735993,-0.06550006560246402,-0.09838805986817079,-0.1318131824490365
225,0.1578588036110773,0.015507283279703188,0.0013705455614854145,-0.017191100454283514,-0.039380479037731675,-0.06586735040059466,-0.09855727242324974,-0.1319064963212213
226,0.14530974230098082,0.014719733485435427,0.0007049103345480034,-0.0178422229168973,-0.039927324806399156,-0.0662307229504222,-0.09872331673932422,-0.13199691672127756
227,0.1337231289966212,0.013973737154060473,5.1194319894420914e-05,-0.01848619263000728,-0.040469032853707176,-0.06659043151557853,-0.09888639112887176,-0.13208458824465197
228,0.12303084897524741,0.013265061014067214,-0.0005917056000726006,-0.019123522179143038,-0.041005915321079556,-0.06694669458795488,-0.09904666129045836,-0.13216964283913057
229,0.11316895090374146,0.012589911193572334,-0.0012247580372104494,-0.019754681161998633,-0.04153825685193624,-0.06729970678520658,-0.09920429384635554,-0.13225220051538145
230,0.10407745580920391,0.011944877513769825,-0.0018488357511614595,-0.020380074303716356,-0.04206630173086978,-0.06764963870864449,-0.09935941605476728,-0.13233236309417862
231,0.09570017731164171,0.011326899169716853,-0.0024647110308251285,-0.021000064052145717,-0.0425902698708569,-0.06799664021173157,-0.09951215439230054,-0.13241022770671407
232,0.08798453361436032,0.010733232613802102,-0.00307306606828206,-0.021614969867300715,-0.043110350418373855,-0.06834085219509234,-0.09966262034311058,-0.13248588160763575
233,0.08088137317230348,0.010161417307585907,-0.003674513138207658,-0.022225088258664982,-0.04362673102775716,-0.06868237989010595,-0.09981091274369192,-0.1325593986223339
234,0.0743447945339426,0.009609247229036555,-0.00426959701371743,-0.02283066663721911,-0.04413955686288773,-0.06902134757069689,-0.09995711366173055,-0.13263085712367229
235,0.06833197314648487,0.009074748348325556,-0.004858801503360155,-0.023431935431972306,-0.044648966621707586,-0.06935784391259858,-0.100101321152124,-0.13270030400747146
236,0.06280299444938464,0.00855614764816437,-0.0054425555617854116,-0.024029103613543157,-0.04515509139935148,-0.0696919515519312,-0.10024359127669413,-0.1327678213414174
237,0.057720690094242855,0.008051862181446268,-0.006021244516318802,-0.02462234320432799,-0.04565802889544557,-0.07002375831177687,-0.10038400198197905,-0.1328334503369888
238,0.05305047956483122,0.007560471999568108,-0.0065952086458764825,-0.02521182160819535,-0.04615788895989681,-0.07035332991733867,-0.10052260812187797,-0.13289723966636302
239,0.048760220536792076,0.007080707575823908,-0.007164757747091244,-0.025797695784035568,-0.04665476701859461,-0.07068071781191065,-0.10065946611348409,-0.13295924183864827
240,0.04482005977024528,0.006611431260239442,-0.007730161470931307,-0.026380085458299618,-0.04714873767852623,-0.07100599340503777,-0.10079463052647952,-0.13301949472577235
241,0.041202295761877394,0.006151623566097442,-0.008291668223137094,-0.02695911618388891,-0.047639875973004564,-0.0713292035214863,-0.10092814441975406,-0.1330780391128883
242,0.0378812396917283,0.005700377769812803,-0.00884949209023489,-0.027534891344771495,-0.04812824869304677,-0.07165039846768195,-0.1010600532680428,-0.13313491521671494
243,0.03483309420460046,0.005256880513115902,-0.009403832166299253,-0.028107516882869277,-0.04861392618238369,-0.07196961632871535,-0.10119039295375387,-0.13319015579327242
244,0.03203582643607206,0.004820399723826085,-0.009954860402672239,-0.028677062786641727,-0.0490969461708346,-0.07228691195848569,-0.10131921769129804,-0.13324379636969752
245,0.029469056386233206,0.0043902856106115,-0.010502738732043326,-0.029243631942676984,-0.049577379712673064,-0.07260230553640667,-0.10144654460475522,-0.13329586622035094
246,0.027113940461731545,0.003965954178397624,-0.011047612318293432,-0.029807293415728964,-0.0500552749116423,-0.07291583237645227,-0.10157241561614683,-0.1333463954722447
247,0.024953073562983263,0.0035468861625531645,-0.01158960088787353,-0.030368106038736187,-0.050530665518522255,-0.0732275365322721,-0.10169685864980238,-0.13339541183654546
248,0.022970391171384108,0.0031326111837870485,-0.012128824451451692,-0.030926140226483767,-0.0510035992107305,-0.0735374418070478,-0.1018199085933702,-0.13344294458761397
249,0.02115107029965202,0.002722710945590734,-0.012665384119259215,-0.031481450619708085,-0.051474113433869206,-0.07384557832779137,-0.10194157951559646,-0.1334890211523998
