S,p03,p04,p05,p06,p07,p08,p09
154,43.5836495867529,45.433718110191904,46.453177559462006,47.11700147327159,47.623583127087116,48.09546844502282,48.6729447633104
155,44.51298172656471,46.374267191742504,47.39821289318516,48.0634561304987,48.569990358726244,49.041501587992755,49.61965075352993
156,45.442999302833286,47.31537753890392,48.34373112676359,49.01032113454491,49.51672841267802,49.987775337563335,50.56650627523888
157,46.37362839428834,48.256987771084404,49.28967769396354,49.95754677923588,50.46375167827929,50.93424779920956,51.513473096374
158,47.304802475519146,49.19904281105631,50.23600372473094,50.905088647416484,51.411019525354824,51.880881798228394,52.46051742342811
159,48.236461752622006,50.141493289702936,51.18266549178768,51.852907086197334,52.35849580109336,52.82764439525626,53.407609438295054
160,49.16855254727003,51.08429499815871,52.129623903403925,52.80096672738509,53.30614837129325,53.77450644538247,54.35472287770999
161,50.10102672730031,52.02740838488112,53.07684403964879,53.749236050251774,54.25394870304105,54.72144219785643,55.30183465221987
162,51.033841181737024,52.97079809511526,54.02429472938901,54.697686983822415,55.20187148592967,55.66842893344089,56.24892450171633
163,51.96695733802882,53.91443255016998,54.971948165328236,55.64629454590014,56.149894289000514,56.61544663657009,57.195974684646906
164,52.90034071918736,54.858283563928545,55.91977955441463,56.59503651611207,57.09799725066542,57.562477699559444,58.142969698175975
165,53.83396053848678,55.802325994056034,56.86776680101844,57.54389314037179,58.046162798996,58.50950665625373,59.08989602667939
166,54.76778932935184,56.74653742540558,57.81589022037642,58.49284686424051,58.99437539988073,59.45651994262299,60.036741916117926
167,55.70180260811276,57.69089788322281,58.7641322798937,59.44188209281083,59.94262133067361,60.40350568196347,60.98349717197453
168,56.63597856732345,58.6353895738327,59.71247736601952,60.390984974846866,60.89088847712086,61.35045349250476,61.93015297860145
169,57.57029779742627,59.57999665059486,60.66091157452976,61.34014320906372,61.83916615145846,62.29735431536825,62.876701737966336
170,58.5047430346084,60.52470500303545,61.60942252217818,62.28934587055444,62.78744492974987,63.24420026096475,63.82313692593539
171,59.439298932804775,61.46950206717093,62.55799917781051,63.238583255509056,63.73571650663963,64.19098447206675,64.76945296438217
172,60.37395185788186,62.41437665517034,63.506631711158576,64.18784674251019,64.68397356585699,65.13770100192151,65.71564510753859
173,61.30868970216526,63.3593188026188,64.4553113576603,65.13712866880533,65.63220966492663,66.08434470591109,66.66170934114646
174,62.243501717550764,64.30431963176008,65.40403029778194,66.08642222009539,66.58041913265915,67.0309111453709,67.60764229308006
175,63.178378365586,65.24937122922555,66.35278154942783,67.03572133249425,67.52859697813517,67.97739650233413,68.55344115424991
176,64.11331118298418,66.19446653686235,67.30155887213763,67.98502060541512,68.476738809992,68.92379750403995,69.49910360867649
177,65.04829266116079,67.13959925437824,68.25035668189662,68.93431522427515,69.42484076493139,69.87011135617314,70.4446277717588
178,65.98331613847255,68.08476375264304,69.19916997546191,69.88360089197302,70.37289944446997,70.81633568390009,71.39001213583221
179,66.9183757039565,69.02995499656382,70.14799426322244,70.83287376822648,71.32091185904659,71.76246847984208,72.3352555222112
180,67.85346611144499,69.97516847656155,71.0968255096904,71.78213041591474,72.26887537867987,72.70850805822111,73.28035703899181
181,68.78858270303635,70.92040014775232,72.04566008082065,72.7313677536691,73.21678768945874,73.65445301449326,74.22531604395901
182,69.72372134098013,71.86564637602712,72.99449469740291,73.68058301401895,74.1646467552037,74.60030218984312,75.17013211201197
183,70.65887834712987,72.8109038902965,73.94332639388385,74.62977370648525,75.1124507837282,75.54605463998253,76.11480500658942
184,71.5940504491674,73.75616974022985,74.89215248200337,75.5789375850501,76.06019819716406,76.4917096077699,77.05933465462519
185,72.52923473290826,74.7014412588979,75.84097051871073,76.52807261951735,77.00788760588671,77.43726649917991,78.00372112461966
186,73.46442860003464,75.6467160297741,76.78977827789102,77.47717697031418,77.95551778562515,78.38272486226244,78.94796460744622
187,74.39962973068062,76.59199185761,77.73857372544455,78.42624896632971,78.90308765737599,79.328084368703,79.89206539958457
188,75.33483605033557,77.5372667427549,78.68735499735419,79.37528708544738,79.85059626979326,80.27334479770008,80.83602388846846
189,76.27004570060825,78.48253885851702,79.63612038038815,80.32428993743888,80.79804278376233,81.21850602186457,81.7798405396987
